filename,dissimilarity,correlation,contrast,energy,homogeneity,ASM
foto2_sample_2_3.jpg,4.0974779197412845,0.6805165403529512,34.83677646225922,0.057973435331082984,0.27144483195645214,0.003549439343314632
foto2_sample_3_0.jpg,3.418070533983402,0.6520044865793854,23.57172010622992,0.06709841533802476,0.29975670371121793,0.004760244591679291
foto2_sample_3_1.jpg,3.252969127914159,0.6819498046823219,22.257564948910403,0.072920936007679,0.3173416340365966,0.005604888534469113
foto2_sample_3_2.jpg,3.60019626970011,0.6736377630316471,26.99259124624213,0.06541658788126371,0.29307220369547016,0.004504817312731711
foto2_sample_3_3.jpg,3.260239348828071,0.691410398550148,22.29278237309558,0.07123493132037792,0.3147258464662565,0.005356842142243981
foto3_sample_0_0.jpg,0.2167339461388442,0.9163544477488234,0.3862046785397948,0.5252048139590633,0.905141167213985,0.27642072348271224
foto3_sample_0_1.jpg,0.15188915724525093,0.8972767835265878,0.17638200665972356,0.5817608363510925,0.926457070604084,0.33948739792665944
foto3_sample_0_2.jpg,1.2735865953762657,0.9443536830874916,6.108879432885732,0.17568131462088207,0.6349296972428654,0.031380348143908186
foto3_sample_0_3.jpg,0.7107949041139133,0.9054813223564198,2.0272184000805424,0.2185471543945594,0.7304985523692759,0.049038625763940254
foto3_sample_1_0.jpg,0.743968746656502,0.9539395922991333,2.0217331428268994,0.1942335189587537,0.7263102114910875,0.038264997649572696
foto3_sample_1_1.jpg,0.39552391529309894,0.9578193123608808,0.9120138397711632,0.335905989599345,0.8435289338860829,0.11344908477172873
foto3_sample_1_2.jpg,0.8352702439039158,0.9384906760115742,2.9215840641532735,0.18160126253736597,0.7074339267425365,0.03385886380301281
foto3_sample_1_3.jpg,0.4542457530963813,0.9294065676252918,0.6583849804835299,0.2696067081435476,0.7927941172745111,0.07419676497649935
foto3_sample_2_0.jpg,0.3097863214485444,0.9302818263189404,0.713780468020739,0.47927815510468097,0.8757773940064982,0.23028965988424963
foto3_sample_2_1.jpg,0.3007074782096225,0.9598924794404936,0.48077122473355144,0.4690599875430113,0.8656606604427286,0.22045614742069294
foto3_sample_2_2.jpg,0.6955411749014487,0.9377095821107183,3.005870437416784,0.25988711718343266,0.7699241555621575,0.06805987494077916
foto3_sample_2_3.jpg,0.6075424862256892,0.9687529095314908,1.8199751174914753,0.21326094525814251,0.7709408855763584,0.04621993469370584
foto3_sample_3_0.jpg,0.5344758437920266,0.9048768209670387,1.905692250142839,0.3208074799252636,0.8111365168134544,0.10385206448281507
foto3_sample_3_1.jpg,0.33764994314679736,0.9076416042467534,0.6000228879166332,0.4639609504680249,0.8551410254783137,0.21613215104268743
foto3_sample_3_2.jpg,0.5930061915433306,0.9432089004149797,1.823691409090247,0.3090300816405067,0.7838312437069481,0.0962656883394869
foto3_sample_3_3.jpg,0.6037334614506782,0.9345098463629218,2.6264948076276284,0.20791846125379565,0.7925805285105274,0.044131570434643524
